"id","team","wiki","region","country","track","kind","section","application","isRemote","year"
489,"BU","https://2004.igem.org/Team:BU","north-america","USA",,"collegiate","collegiate","accepted",false,2004
490,"Caltech","https://2004.igem.org/Team:Caltech","north-america","USA",,"collegiate","collegiate","accepted",false,2004
493,"MIT","https://2004.igem.org/Team:MIT","north-america","USA",,"collegiate","collegiate","accepted",false,2004
491,"Princeton","https://2004.igem.org/Team:Princeton","north-america","USA",,"collegiate","collegiate","accepted",false,2004
492,"UTAustin","https://2004.igem.org/Team:UTAustin","north-america","USA",,"collegiate","collegiate","accepted",false,2004
