"id","team","wiki","region","country","track","kind","section","application","isRemote","year"
879,"Alberta","https://2012.igem.org/Team:Alberta","north-america","CAN","Foundational Advance","collegiate","collegiate","accepted",false,2012
871,"Alberta-North-RBI","https://2012.igem.org/Team:Alberta-North-RBI","north-america","CAN",,"collegiate","collegiate","withdrawn",false,2012
960,"Alberta-North-RBI_E","https://2012.igem.org/Team:Alberta-North-RBI_E","north-america","CAN",,"collegiate","collegiate","accepted",false,2012
949,"Amplino","https://2012.igem.org/Team:Amplino","europe","NLD",,"collegiate","collegiate","accepted",false,2012
874,"Amsterdam","https://2012.igem.org/Team:Amsterdam","europe","NLD","Foundational Advance","collegiate","collegiate","accepted",false,2012
891,"Arizona_State","https://2012.igem.org/Team:Arizona_State","north-america","USA","Health & Medicine","collegiate","collegiate","accepted",false,2012
939,"Arizona_State_E","https://2012.igem.org/Team:Arizona_State_E","north-america","USA",,"collegiate","collegiate","accepted",false,2012
727,"AUC_Turkey","https://2012.igem.org/Team:AUC_Turkey","asia","TUR",,"high-school","high-school","accepted",false,2012
734,"Austin_Texas","https://2012.igem.org/Team:Austin_Texas","north-america","USA","Food & Energy","collegiate","collegiate","accepted",false,2012
830,"Baskent-Meds","https://2012.igem.org/Team:Baskent-Meds","asia","TUR",,"collegiate","collegiate","withdrawn",false,2012
923,"BAU-Indonesia","https://2012.igem.org/Team:BAU-Indonesia","asia","IDN","Environment","collegiate","collegiate","accepted",false,2012
900,"Berkeley","https://2012.igem.org/Team:Berkeley","north-america","USA","Information Processing","collegiate","collegiate","accepted",false,2012
863,"Bielefeld-Germany","https://2012.igem.org/Team:Bielefeld-Germany","europe","DEU","Environment","collegiate","collegiate","accepted",false,2012
793,"BioscienceDragons_AZ","https://2012.igem.org/Team:BioscienceDragons_AZ","north-america","USA",,"high-school","high-school","accepted",false,2012
956,"BIOSINT_Mexico","https://2012.igem.org/Team:BIOSINT_Mexico","latin-america","MEX",,"collegiate","collegiate","accepted",false,2012
745,"BioToga_NY","https://2012.igem.org/Team:BioToga_NY","north-america","USA",,"high-school","high-school","accepted",false,2012
820,"Bonn","https://2012.igem.org/Team:Bonn","europe","DEU","Foundational Advance","collegiate","collegiate","accepted",false,2012
848,"Bordeaux","https://2012.igem.org/Team:Bordeaux","europe","FRA","Foundational Advance","collegiate","collegiate","accepted",false,2012
783,"BostonU","https://2012.igem.org/Team:BostonU","north-america","USA","Information Processing","collegiate","collegiate","accepted",false,2012
804,"British_Columbia","https://2012.igem.org/Team:British_Columbia","north-america","CAN","Foundational Advance","collegiate","collegiate","accepted",false,2012
792,"Buenos_Aires","https://2012.igem.org/Team:Buenos_Aires","latin-america","ARG","Foundational Advance","collegiate","collegiate","accepted",false,2012
704,"BVCAPS_Kansas","https://2012.igem.org/Team:BVCAPS_Kansas","north-america","USA",,"high-school","high-school","accepted",false,2012
705,"BVCAPS_Research_KS","https://2012.igem.org/Team:BVCAPS_Research_KS","north-america","USA",,"high-school","high-school","accepted",false,2012
833,"BYUProvo","https://2012.igem.org/Team:BYUProvo","north-america","USA","Health & Medicine","collegiate","collegiate","accepted",false,2012
902,"Calgary","https://2012.igem.org/Team:Calgary","north-america","CAN","Environment","collegiate","collegiate","accepted",false,2012
773,"Caltech","https://2012.igem.org/Team:Caltech","north-america","USA","Food & Energy","collegiate","collegiate","accepted",false,2012
911,"Cambridge","https://2012.igem.org/Team:Cambridge","europe","GBR","Foundational Advance","collegiate","collegiate","accepted",false,2012
921,"Carnegie_Mellon","https://2012.igem.org/Team:Carnegie_Mellon","north-america","USA","Foundational Advance","collegiate","collegiate","accepted",false,2012
860,"CBNU-Korea","https://2012.igem.org/Team:CBNU-Korea","asia","KOR","Software Tools","collegiate","collegiate","accepted",false,2012
826,"CD-SCU-CHINA","https://2012.igem.org/Team:CD-SCU-CHINA","asia","CHN","Environment","collegiate","collegiate","accepted",false,2012
